YTD Value,Monthly Value,Period,Commodity,Comm Code
80504176019,9076138993,2017-09,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
90212169350,9707993331,2017-10,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
100555746238,10343576888,2017-11,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
109567636375,9011890137,2017-12,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
9383747761,9383747761,2018-01,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
17780637805,8396890044,2018-02,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
27218770650,9438132845,2018-03,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
36827769744,9608999094,2018-04,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
47573143016,10745373272,2018-05,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
57866210194,10293067178,2018-06,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
68673004764,10806794570,2018-07,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
78806412922,10133408158,2018-08,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
88720056357,9913643435,2018-09,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
98242384750,9522328393,2018-10,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
107625664697,9383279947,2018-11,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
116628147982,9002483285,2018-12,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
8046218848,8046218848,2019-01,"NUCLEAR REACTORS, BOILERS, MACHINERY ETC.; PARTS",84
382472,382472,2015-01,LEAD AND ARTICLES THEREOF,78
777764,395292,2015-02,LEAD AND ARTICLES THEREOF,78
1230194,452430,2015-03,LEAD AND ARTICLES THEREOF,78
1618742,388548,2015-04,LEAD AND ARTICLES THEREOF,78
2251804,633062,2015-05,LEAD AND ARTICLES THEREOF,78
2791414,539610,2015-06,LEAD AND ARTICLES THEREOF,78
3535471,744057,2015-07,LEAD AND ARTICLES THEREOF,78
4013327,477856,2015-08,LEAD AND ARTICLES THEREOF,78
4655431,642104,2015-09,LEAD AND ARTICLES THEREOF,78
5213173,557742,2015-10,LEAD AND ARTICLES THEREOF,78
5601683,388510,2015-11,LEAD AND ARTICLES THEREOF,78
6125446,523763,2015-12,LEAD AND ARTICLES THEREOF,78
514116,514116,2016-01,LEAD AND ARTICLES THEREOF,78
990621,476505,2016-02,LEAD AND ARTICLES THEREOF,78
1344382,353761,2016-03,LEAD AND ARTICLES THEREOF,78
1762652,418270,2016-04,LEAD AND ARTICLES THEREOF,78
2338887,576235,2016-05,LEAD AND ARTICLES THEREOF,78
2881730,542843,2016-06,LEAD AND ARTICLES THEREOF,78
3336173,454443,2016-07,LEAD AND ARTICLES THEREOF,78
3896180,560007,2016-08,LEAD AND ARTICLES THEREOF,78
4475774,579594,2016-09,LEAD AND ARTICLES THEREOF,78
4934191,458417,2016-10,LEAD AND ARTICLES THEREOF,78
5164112,229921,2016-11,LEAD AND ARTICLES THEREOF,78
5639998,475886,2016-12,LEAD AND ARTICLES THEREOF,78
397074,397074,2017-01,LEAD AND ARTICLES THEREOF,78
818412,421338,2017-02,LEAD AND ARTICLES THEREOF,78
934275,115863,2017-03,LEAD AND ARTICLES THEREOF,78
1309683,375408,2017-04,LEAD AND ARTICLES THEREOF,78
1690313,380630,2017-05,LEAD AND ARTICLES THEREOF,78
2194573,504260,2017-06,LEAD AND ARTICLES THEREOF,78
2601160,406587,2017-07,LEAD AND ARTICLES THEREOF,78
2931022,329862,2017-08,LEAD AND ARTICLES THEREOF,78
3395481,464459,2017-09,LEAD AND ARTICLES THEREOF,78
3819080,423599,2017-10,LEAD AND ARTICLES THEREOF,78
4052896,233816,2017-11,LEAD AND ARTICLES THEREOF,78
4474439,421543,2017-12,LEAD AND ARTICLES THEREOF,78
212016,212016,2018-01,LEAD AND ARTICLES THEREOF,78
644097,432081,2018-02,LEAD AND ARTICLES THEREOF,78
1100390,456293,2018-03,LEAD AND ARTICLES THEREOF,78
1456111,355721,2018-04,LEAD AND ARTICLES THEREOF,78
2003722,547611,2018-05,LEAD AND ARTICLES THEREOF,78
2508776,505054,2018-06,LEAD AND ARTICLES THEREOF,78
2817358,308582,2018-07,LEAD AND ARTICLES THEREOF,78
3224449,407091,2018-08,LEAD AND ARTICLES THEREOF,78
3781678,557229,2018-09,LEAD AND ARTICLES THEREOF,78
4057981,276303,2018-10,LEAD AND ARTICLES THEREOF,78
4395134,337153,2018-11,LEAD AND ARTICLES THEREOF,78
4902969,507835,2018-12,LEAD AND ARTICLES THEREOF,78
529900,529900,2019-01,LEAD AND ARTICLES THEREOF,78
10993270,10993270,2015-01,ZINC AND ARTICLES THEREOF,79
19612067,8618797,2015-02,ZINC AND ARTICLES THEREOF,79
31592495,11980428,2015-03,ZINC AND ARTICLES THEREOF,79
39265797,7673302,2015-04,ZINC AND ARTICLES THEREOF,79
48077379,8811582,2015-05,ZINC AND ARTICLES THEREOF,79
57580362,9502983,2015-06,ZINC AND ARTICLES THEREOF,79
67758925,10178563,2015-07,ZINC AND ARTICLES THEREOF,79
78217695,10458770,2015-08,ZINC AND ARTICLES THEREOF,79
88497400,10279705,2015-09,ZINC AND ARTICLES THEREOF,79
97523195,9025795,2015-10,ZINC AND ARTICLES THEREOF,79
106580164,9056969,2015-11,ZINC AND ARTICLES THEREOF,79
115844730,9264566,2015-12,ZINC AND ARTICLES THEREOF,79
10165606,10165606,2016-01,ZINC AND ARTICLES THEREOF,79
21653959,11488353,2016-02,ZINC AND ARTICLES THEREOF,79
28580052,6926093,2016-03,ZINC AND ARTICLES THEREOF,79
37558119,8978067,2016-04,ZINC AND ARTICLES THEREOF,79
47699060,10140941,2016-05,ZINC AND ARTICLES THEREOF,79
56901759,9202699,2016-06,ZINC AND ARTICLES THEREOF,79
66680580,9778821,2016-07,ZINC AND ARTICLES THEREOF,79
77441389,10760809,2016-08,ZINC AND ARTICLES THEREOF,79
88010838,10569449,2016-09,ZINC AND ARTICLES THEREOF,79
99465580,11454742,2016-10,ZINC AND ARTICLES THEREOF,79
110701514,11235934,2016-11,ZINC AND ARTICLES THEREOF,79
120232975,9531461,2016-12,ZINC AND ARTICLES THEREOF,79
13191525,13191525,2017-01,ZINC AND ARTICLES THEREOF,79
24022241,10830716,2017-02,ZINC AND ARTICLES THEREOF,79
31392494,7370253,2017-03,ZINC AND ARTICLES THEREOF,79
41257838,9865344,2017-04,ZINC AND ARTICLES THEREOF,79
54321912,13064074,2017-05,ZINC AND ARTICLES THEREOF,79
66766364,12444452,2017-06,ZINC AND ARTICLES THEREOF,79
78631083,11864719,2017-07,ZINC AND ARTICLES THEREOF,79
90697919,12066836,2017-08,ZINC AND ARTICLES THEREOF,79
101471996,10774077,2017-09,ZINC AND ARTICLES THEREOF,79
112824516,11352520,2017-10,ZINC AND ARTICLES THEREOF,79
124354623,11530107,2017-11,ZINC AND ARTICLES THEREOF,79
136582659,12228036,2017-12,ZINC AND ARTICLES THEREOF,79
12919329,12919329,2018-01,ZINC AND ARTICLES THEREOF,79
25141385,12222056,2018-02,ZINC AND ARTICLES THEREOF,79
36264055,11122670,2018-03,ZINC AND ARTICLES THEREOF,79
44890896,8626841,2018-04,ZINC AND ARTICLES THEREOF,79
55470096,10579200,2018-05,ZINC AND ARTICLES THEREOF,79
67453696,11983600,2018-06,ZINC AND ARTICLES THEREOF,79
77603884,10150188,2018-07,ZINC AND ARTICLES THEREOF,79
88340419,10736535,2018-08,ZINC AND ARTICLES THEREOF,79
99921120,11580701,2018-09,ZINC AND ARTICLES THEREOF,79
112359349,12438229,2018-10,ZINC AND ARTICLES THEREOF,79
124051399,11692050,2018-11,ZINC AND ARTICLES THEREOF,79
136919432,12868033,2018-12,ZINC AND ARTICLES THEREOF,79
13932135,13932135,2019-01,ZINC AND ARTICLES THEREOF,79
4087656,4087656,2015-01,TIN AND ARTICLES THEREOF,80
6812685,2725029,2015-02,TIN AND ARTICLES THEREOF,80
14651772,7839087,2015-03,TIN AND ARTICLES THEREOF,80
18344525,3692753,2015-04,TIN AND ARTICLES THEREOF,80
21089447,2744922,2015-05,TIN AND ARTICLES THEREOF,80
28396320,7306873,2015-06,TIN AND ARTICLES THEREOF,80
32904013,4507693,2015-07,TIN AND ARTICLES THEREOF,80
35391070,2487057,2015-08,TIN AND ARTICLES THEREOF,80
39184254,3793184,2015-09,TIN AND ARTICLES THEREOF,80
41753411,2569157,2015-10,TIN AND ARTICLES THEREOF,80
44636225,2882814,2015-11,TIN AND ARTICLES THEREOF,80
46628954,1992729,2015-12,TIN AND ARTICLES THEREOF,80
1300535,1300535,2016-01,TIN AND ARTICLES THEREOF,80
3123362,1822827,2016-02,TIN AND ARTICLES THEREOF,80
4147505,1024143,2016-03,TIN AND ARTICLES THEREOF,80
5432946,1285441,2016-04,TIN AND ARTICLES THEREOF,80
8086508,2653562,2016-05,TIN AND ARTICLES THEREOF,80
11295257,3208749,2016-06,TIN AND ARTICLES THEREOF,80
13705371,2410114,2016-07,TIN AND ARTICLES THEREOF,80
15927431,2222060,2016-08,TIN AND ARTICLES THEREOF,80
17405006,1477575,2016-09,TIN AND ARTICLES THEREOF,80
18853272,1448266,2016-10,TIN AND ARTICLES THEREOF,80
20198362,1345090,2016-11,TIN AND ARTICLES THEREOF,80
22141332,1942970,2016-12,TIN AND ARTICLES THEREOF,80
1696946,1696946,2017-01,TIN AND ARTICLES THEREOF,80
3380689,1683743,2017-02,TIN AND ARTICLES THEREOF,80
4095091,714402,2017-03,TIN AND ARTICLES THEREOF,80
5445641,1350550,2017-04,TIN AND ARTICLES THEREOF,80
7770133,2324492,2017-05,TIN AND ARTICLES THEREOF,80
10385234,2615101,2017-06,TIN AND ARTICLES THEREOF,80
14194601,3809367,2017-07,TIN AND ARTICLES THEREOF,80
17222413,3027812,2017-08,TIN AND ARTICLES THEREOF,80
20335189,3112776,2017-09,TIN AND ARTICLES THEREOF,80
23480078,3144889,2017-10,TIN AND ARTICLES THEREOF,80
26734204,3254126,2017-11,TIN AND ARTICLES THEREOF,80
29913505,3179301,2017-12,TIN AND ARTICLES THEREOF,80
4224065,4224065,2018-01,TIN AND ARTICLES THEREOF,80
5769922,1545857,2018-02,TIN AND ARTICLES THEREOF,80
13294327,7524405,2018-03,TIN AND ARTICLES THEREOF,80
16511063,3216736,2018-04,TIN AND ARTICLES THEREOF,80
21100919,4589856,2018-05,TIN AND ARTICLES THEREOF,80
26994774,5893855,2018-06,TIN AND ARTICLES THEREOF,80
30901507,3906733,2018-07,TIN AND ARTICLES THEREOF,80
35227617,4326110,2018-08,TIN AND ARTICLES THEREOF,80
40566580,5338963,2018-09,TIN AND ARTICLES THEREOF,80
42425599,1859019,2018-10,TIN AND ARTICLES THEREOF,80
45675767,3250168,2018-11,TIN AND ARTICLES THEREOF,80
50338576,4662809,2018-12,TIN AND ARTICLES THEREOF,80
2013163,2013163,2019-01,TIN AND ARTICLES THEREOF,80
60279141,60279141,2015-01,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
102066735,41787594,2015-02,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
155950442,53883707,2015-03,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
206855261,50904819,2015-04,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
250238650,43383389,2015-05,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
294046435,43807785,2015-06,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
329865075,35818640,2015-07,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
367012932,37147857,2015-08,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
400568754,33555822,2015-09,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
428372590,27803836,2015-10,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
454142604,25770014,2015-11,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
483684205,29541601,2015-12,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
34887580,34887580,2016-01,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
58774558,23886978,2016-02,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
81351524,22576966,2016-03,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
108598367,27246843,2016-04,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
136134408,27536041,2016-05,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
168308513,32174105,2016-06,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
190692830,22384317,2016-07,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
218699476,28006646,2016-08,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
244136014,25436538,2016-09,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
274187810,30051796,2016-10,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
299720490,25532680,2016-11,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
343314541,43594051,2016-12,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
36133281,36133281,2017-01,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
61859824,25726543,2017-02,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
89776341,27916517,2017-03,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
125890862,36114521,2017-04,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
171921773,46030911,2017-05,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
211337751,39415978,2017-06,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
248783486,37445735,2017-07,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
286570229,37786743,2017-08,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
322742565,36172336,2017-09,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
361714599,38972034,2017-10,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
397593166,35878567,2017-11,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
434043022,36449856,2017-12,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
54793097,54793097,2018-01,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
92367900,37574803,2018-02,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
134622057,42254157,2018-03,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
189060739,54438682,2018-04,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
238003088,48942349,2018-05,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
294436382,56433294,2018-06,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
361263796,66827414,2018-07,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
434938420,73674624,2018-08,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
483721199,48782779,2018-09,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
515179709,31458510,2018-10,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
550733304,35553595,2018-11,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
595779912,45046608,2018-12,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
46822599,46822599,2019-01,BASE METALS NESOI; CERMETS; ARTICLES THEREOF,81
281125748,281125748,2015-01,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
536868644,255742896,2015-02,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
867418367,330549723,2015-03,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1125636739,258218372,2015-04,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1422745983,297109244,2015-05,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1749705333,326959350,2015-06,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2058325527,308620194,2015-07,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2407293200,348967673,2015-08,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2771587828,364294628,2015-09,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3116242535,344654707,2015-10,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3384161036,267918501,2015-11,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3656962535,272801499,2015-12,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
287086356,287086356,2016-01,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
604952151,317865795,2016-02,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
810543213,205591062,2016-03,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1062538694,251995481,2016-04,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1355185631,292646937,2016-05,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1638775217,283589586,2016-06,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1922216230,283441013,2016-07,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2270020847,347804617,2016-08,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2594604077,324583230,2016-09,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2912918775,318314698,2016-10,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3195482064,282563289,2016-11,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3464344318,268862254,2016-12,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
319640312,319640312,2017-01,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
592752746,273112434,2017-02,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
807743000,214990254,2017-03,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1069093578,261350578,2017-04,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1381253381,312159803,2017-05,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1697093284,315839903,2017-06,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2024198941,327105657,2017-07,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2372706419,348507478,2017-08,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2702884373,330177954,2017-09,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3070166309,367281936,2017-10,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3391285138,321118829,2017-11,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3693284559,301999421,2017-12,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
339877641,339877641,2018-01,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
665709680,325832039,2018-02,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
952027680,286318000,2018-03,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1228525623,276497943,2018-04,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1542319473,313793850,2018-05,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
1896613315,354293842,2018-06,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2274346340,377733025,2018-07,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
2649498095,375151755,2018-08,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3050634253,401136158,2018-09,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3507511214,456876961,2018-10,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
3868544114,361032900,2018-11,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
4298289629,429745515,2018-12,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
366333846,366333846,2019-01,"TOOLS, CUTLERY ETC. OF BASE METAL & PARTS THEREOF",82
403882616,403882616,2015-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
736698180,332815564,2015-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
1181926095,445227915,2015-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
1534135947,352209852,2015-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
1939190811,405054864,2015-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
2349395906,410205095,2015-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
2763078199,413682293,2015-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
3188843751,425765552,2015-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
3605010160,416166409,2015-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
3996453104,391442944,2015-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
4379398190,382945086,2015-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
4762040778,382642588,2015-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
411520783,411520783,2016-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
829570682,418049899,2016-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
1113699410,284128728,2016-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
1472322058,358622648,2016-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
1878526882,406204824,2016-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
2274626743,396099861,2016-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
2678329287,403702544,2016-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
3113368526,435039239,2016-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
3502746139,389377613,2016-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
3903124052,400377913,2016-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
4331987355,428863303,2016-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
4752480930,420493575,2016-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
458948612,458948612,2017-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
837244310,378295698,2017-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
1145114564,307870254,2017-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
1528023255,382908691,2017-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
1985616234,457592979,2017-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
2410761280,425145046,2017-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
2844613246,433851966,2017-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
3286619760,442006514,2017-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
3697393739,410773979,2017-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
4137508249,440114510,2017-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
4564860881,427352632,2017-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
5002190973,437330092,2017-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
499297820,499297820,2018-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
967538697,468240877,2018-02,MISCELLANEOUS ARTICLES OF BASE METAL,83
1337657155,370118458,2018-03,MISCELLANEOUS ARTICLES OF BASE METAL,83
1706603109,368945954,2018-04,MISCELLANEOUS ARTICLES OF BASE METAL,83
2180805895,474202786,2018-05,MISCELLANEOUS ARTICLES OF BASE METAL,83
2654358470,473552575,2018-06,MISCELLANEOUS ARTICLES OF BASE METAL,83
3145786018,491427548,2018-07,MISCELLANEOUS ARTICLES OF BASE METAL,83
3626208599,480422581,2018-08,MISCELLANEOUS ARTICLES OF BASE METAL,83
4102439286,476230687,2018-09,MISCELLANEOUS ARTICLES OF BASE METAL,83
4612706763,510267477,2018-10,MISCELLANEOUS ARTICLES OF BASE METAL,83
5106995323,494288560,2018-11,MISCELLANEOUS ARTICLES OF BASE METAL,83
5698171436,591176113,2018-12,MISCELLANEOUS ARTICLES OF BASE METAL,83
526301709,526301709,2019-01,MISCELLANEOUS ARTICLES OF BASE METAL,83
10375715923,10375715923,2015-01,ELECTRIC MACHINERY ETC; SOUND,85
18317429052,7941713129,2015-02,ELECTRIC MACHINERY ETC; SOUND,85
29177909060,10860480008,2015-03,ELECTRIC MACHINERY ETC; SOUND,85
39251688927,10073779867,2015-04,ELECTRIC MACHINERY ETC; SOUND,85
49429468013,10177779086,2015-05,ELECTRIC MACHINERY ETC; SOUND,85
60469215274,11039747261,2015-06,ELECTRIC MACHINERY ETC; SOUND,85
70474772635,10005557361,2015-07,ELECTRIC MACHINERY ETC; SOUND,85
81616764885,11141992250,2015-08,ELECTRIC MACHINERY ETC; SOUND,85
95087513059,13470748174,2015-09,ELECTRIC MACHINERY ETC; SOUND,85
108812256323,13724743264,2015-10,ELECTRIC MACHINERY ETC; SOUND,85
122014456038,13202199715,2015-11,ELECTRIC MACHINERY ETC; SOUND,85
133085630211,11071174173,2015-12,ELECTRIC MACHINERY ETC; SOUND,85
9582290463,9582290463,2016-01,ELECTRIC MACHINERY ETC; SOUND,85
18001420492,8419130029,2016-02,ELECTRIC MACHINERY ETC; SOUND,85
26742157184,8740736692,2016-03,ELECTRIC MACHINERY ETC; SOUND,85
35397800964,8655643780,2016-04,ELECTRIC MACHINERY ETC; SOUND,85
45348556890,9950755926,2016-05,ELECTRIC MACHINERY ETC; SOUND,85
55495787854,10147230964,2016-06,ELECTRIC MACHINERY ETC; SOUND,85
65801679148,10305891294,2016-07,ELECTRIC MACHINERY ETC; SOUND,85
77145634695,11343955547,2016-08,ELECTRIC MACHINERY ETC; SOUND,85
89875770623,12730135928,2016-09,ELECTRIC MACHINERY ETC; SOUND,85
103331607162,13455836539,2016-10,ELECTRIC MACHINERY ETC; SOUND,85
117060642356,13729035194,2016-11,ELECTRIC MACHINERY ETC; SOUND,85
128960584775,11899942419,2016-12,ELECTRIC MACHINERY ETC; SOUND,85
11426117746,11426117746,2017-01,ELECTRIC MACHINERY ETC; SOUND,85
19331613496,7905495750,2017-02,ELECTRIC MACHINERY ETC; SOUND,85
29727482002,10395868506,2017-03,ELECTRIC MACHINERY ETC; SOUND,85
40577419534,10849937532,2017-04,ELECTRIC MACHINERY ETC; SOUND,85
51830402623,11252983089,2017-05,ELECTRIC MACHINERY ETC; SOUND,85
63088498997,11258096374,2017-06,ELECTRIC MACHINERY ETC; SOUND,85
74374844834,11286345837,2017-07,ELECTRIC MACHINERY ETC; SOUND,85
86496803047,12121958213,2017-08,ELECTRIC MACHINERY ETC; SOUND,85
100227309766,13730506719,2017-09,ELECTRIC MACHINERY ETC; SOUND,85
115044842771,14817533005,2017-10,ELECTRIC MACHINERY ETC; SOUND,85
131799753230,16754910459,2017-11,ELECTRIC MACHINERY ETC; SOUND,85
147011105553,15211352323,2017-12,ELECTRIC MACHINERY ETC; SOUND,85
13240489937,13240489937,2018-01,ELECTRIC MACHINERY ETC; SOUND,85
23116183194,9875693257,2018-02,ELECTRIC MACHINERY ETC; SOUND,85
34436609805,11320426611,2018-03,ELECTRIC MACHINERY ETC; SOUND,85
45192193885,10755584080,2018-04,ELECTRIC MACHINERY ETC; SOUND,85
56767695372,11575501487,2018-05,ELECTRIC MACHINERY ETC; SOUND,85
68381780793,11614085421,2018-06,ELECTRIC MACHINERY ETC; SOUND,85
