YTD Value,Monthly Value,Period,Commodity,Comm Code
145505485,21836265,2016-12,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
3258065,3258065,2017-01,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
29696222,26438157,2017-02,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
33427570,3731348,2017-03,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
37018599,3591029,2017-04,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
41075050,4056451,2017-05,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
44260408,3185358,2017-06,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
46919501,2659093,2017-07,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
50898646,3979145,2017-08,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
53888696,2990050,2017-09,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
57533034,3644338,2017-10,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
61112700,3579666,2017-11,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
64957920,3845220,2017-12,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
4875303,4875303,2018-01,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
8919961,4044658,2018-02,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
15923577,7003616,2018-03,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
21043971,5120394,2018-04,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
26779988,5736017,2018-05,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
30833906,4053918,2018-06,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
35235848,4401942,2018-07,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
40339498,5103650,2018-08,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
44509397,4169899,2018-09,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
49257123,4747726,2018-10,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
54110874,4853751,2018-11,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
56617109,2506235,2018-12,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
2683064,2683064,2019-01,"ANIMAL OR VEGETABLE FATS, OILS ETC. & WAXES",15
17280731,17280731,2015-01,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
38376388,21095657,2015-02,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
66663037,28286649,2015-03,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
99686048,33023011,2015-04,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
137404413,37718365,2015-05,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
165652055,28247642,2015-06,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
188954447,23302392,2015-07,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
212766521,23812074,2015-08,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
230986651,18220130,2015-09,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
252018670,21032019,2015-10,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
274157662,22138992,2015-11,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
293604977,19447315,2015-12,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
15221950,15221950,2016-01,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
33876602,18654652,2016-02,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
50475347,16598745,2016-03,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
67737348,17262001,2016-04,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
89913961,22176613,2016-05,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
112050474,22136513,2016-06,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
137837800,25787326,2016-07,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
161629945,23792145,2016-08,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
181360209,19730264,2016-09,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
205987905,24627696,2016-10,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
232582343,26594438,2016-11,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
266216245,33633902,2016-12,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
26867016,26867016,2017-01,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
61523323,34656307,2017-02,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
99487523,37964200,2017-03,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
133908696,34421173,2017-04,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
171866971,37958275,2017-05,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
206185498,34318527,2017-06,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
239076975,32891477,2017-07,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
274780770,35703795,2017-08,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
306734070,31953300,2017-09,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
342468226,35734156,2017-10,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
374753582,32285356,2017-11,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
409038171,34284589,2017-12,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
23509930,23509930,2018-01,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
55029136,31519206,2018-02,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
96172633,41143497,2018-03,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
138213240,42040607,2018-04,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
177198040,38984800,2018-05,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
209104274,31906234,2018-06,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
229715648,20611374,2018-07,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
249326391,19610743,2018-08,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
262667903,13341512,2018-09,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
279443658,16775755,2018-10,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
296972132,17528474,2018-11,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
315926940,18954808,2018-12,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
13609349,13609349,2019-01,DAIRY PRODS; BIRDS EGGS; HONEY; ED ANIMAL PR NESOI,04
17273519,17273519,2015-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
32228364,14954845,2015-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
57157232,24928868,2015-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
81671950,24514718,2015-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
107061975,25390025,2015-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
132631305,25569330,2015-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
157453563,24822258,2015-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
179642153,22188590,2015-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
203637129,23994976,2015-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
219437778,15800649,2015-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
238620086,19182308,2015-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
266200493,27580407,2015-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
18500213,18500213,2016-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
43237985,24737772,2016-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
69878404,26640419,2016-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
92702637,22824233,2016-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
116039559,23336922,2016-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
137757726,21718167,2016-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
158814988,21057262,2016-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
176513410,17698422,2016-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
194804826,18291416,2016-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
213739426,18934600,2016-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
233029024,19289598,2016-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
254085015,21055991,2016-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
17668288,17668288,2017-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
34892479,17224191,2017-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
59107441,24214962,2017-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
80207593,21100152,2017-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
103502104,23294511,2017-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
123869955,20367851,2017-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
143275728,19405773,2017-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
167205247,23929519,2017-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
189441950,22236703,2017-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
213255939,23813989,2017-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
240061811,26805872,2017-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
269390023,29328212,2017-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
23107772,23107772,2018-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
44445771,21337999,2018-02,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
72580243,28134472,2018-03,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
102963235,30382992,2018-04,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
132639816,29676581,2018-05,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
163397585,30757769,2018-06,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
190216510,26818925,2018-07,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
217089212,26872702,2018-08,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
238595072,21505860,2018-09,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
267535889,28940817,2018-10,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
293360546,25824657,2018-11,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
317830044,24469498,2018-12,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
24735906,24735906,2019-01,"PRODUCTS OF ANIMAL ORIGIN, NESOI",05
424527,424527,2015-01,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
1068334,643807,2015-02,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4182663,3114329,2015-03,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4631518,448855,2015-04,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4777102,145584,2015-05,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
5004556,227454,2015-06,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
5175853,171297,2015-07,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
5516155,340302,2015-08,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
6272002,755847,2015-09,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
6793142,521140,2015-10,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
6995214,202072,2015-11,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
7269741,274527,2015-12,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
535804,535804,2016-01,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
1137734,601930,2016-02,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3397182,2259448,2016-03,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3656772,259590,2016-04,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3892048,235276,2016-05,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4018327,126279,2016-06,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4285841,267514,2016-07,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4452710,166869,2016-08,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4725432,272722,2016-09,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
5061256,335824,2016-10,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
5179197,117941,2016-11,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
5471654,292457,2016-12,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
122927,122927,2017-01,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
777428,654501,2017-02,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
1449568,672140,2017-03,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
1839669,390101,2017-04,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2113410,273741,2017-05,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2270723,157313,2017-06,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2432665,161942,2017-07,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2711500,278835,2017-08,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2932411,220911,2017-09,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3258130,325719,2017-10,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3524667,266537,2017-11,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4476338,951671,2017-12,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
281534,281534,2018-01,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
666768,385234,2018-02,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
1486054,819286,2018-03,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
1762049,275995,2018-04,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2193626,431577,2018-05,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2422990,229364,2018-06,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2692792,269802,2018-07,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2987839,295047,2018-08,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3149469,161630,2018-09,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
3765527,616058,2018-10,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4082478,316951,2018-11,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
4578705,496227,2018-12,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
293266,293266,2019-01,"LIVE TREES, PLANTS, BULBS ETC.; CUT FLOWERS ETC.",06
2898121,2898121,2015-01,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
12848827,9950706,2015-02,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
19238398,6389571,2015-03,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
22371040,3132642,2015-04,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
25070134,2699094,2015-05,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
27798227,2728093,2015-06,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
29550889,1752662,2015-07,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
33815795,4264906,2015-08,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
38306919,4491124,2015-09,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
42504126,4197207,2015-10,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
45987481,3483355,2015-11,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
49126621,3139140,2015-12,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
1397893,1397893,2016-01,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
2812498,1414605,2016-02,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
5511307,2698809,2016-03,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
7983941,2472634,2016-04,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
11187859,3203918,2016-05,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
13440735,2252876,2016-06,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
15814000,2373265,2016-07,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
28765147,12951147,2016-08,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
31452737,2687590,2016-09,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
33826565,2373828,2016-10,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
37040260,3213695,2016-11,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
40122600,3082340,2016-12,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
2962199,2962199,2017-01,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
5060710,2098511,2017-02,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
9520481,4459771,2017-03,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
13435999,3915518,2017-04,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
18555980,5119981,2017-05,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
27255000,8699020,2017-06,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
30174232,2919232,2017-07,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
34486826,4312594,2017-08,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
37745763,3258937,2017-09,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
40549449,2803686,2017-10,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
43592898,3043449,2017-11,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
47574169,3981271,2017-12,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
1946649,1946649,2018-01,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
4926610,2979961,2018-02,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
7963164,3036554,2018-03,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
12117532,4154368,2018-04,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
16269806,4152274,2018-05,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
19022620,2752814,2018-06,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
21033455,2010835,2018-07,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
22840533,1807078,2018-08,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
25287342,2446809,2018-09,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
27558971,2271629,2018-10,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
29787965,2228994,2018-11,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
33830616,4042651,2018-12,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
2625865,2625865,2019-01,EDIBLE VEGETABLES & CERTAIN ROOTS & TUBERS,07
20327172,20327172,2015-01,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
36542475,16215303,2015-02,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
71279668,34737193,2015-03,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
98292963,27013295,2015-04,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
126801187,28508224,2015-05,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
171143403,44342216,2015-06,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
216460535,45317132,2015-07,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
232893532,16432997,2015-08,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
254710226,21816694,2015-09,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
290577509,35867283,2015-10,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
322860818,32283309,2015-11,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
350212968,27352150,2015-12,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
15800819,15800819,2016-01,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
41277585,25476766,2016-02,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
62529370,21251785,2016-03,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
86472124,23942754,2016-04,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
115308545,28836421,2016-05,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
166226603,50918058,2016-06,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
218896244,52669641,2016-07,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
240513488,21617244,2016-08,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
263872125,23358637,2016-09,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
294517818,30645693,2016-10,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
346519774,52001956,2016-11,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
379647558,33127784,2016-12,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
17650773,17650773,2017-01,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
36888087,19237314,2017-02,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
61874403,24986316,2017-03,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
92378398,30503995,2017-04,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
128445403,36067005,2017-05,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
165064775,36619372,2017-06,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
261210285,96145510,2017-07,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
297898178,36687893,2017-08,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
322689636,24791458,2017-09,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
367098049,44408413,2017-10,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
437681522,70583473,2017-11,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
488468993,50787471,2017-12,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
31418248,31418248,2018-01,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
62276767,30858519,2018-02,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
108501187,46224420,2018-03,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
143261106,34759919,2018-04,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
161959514,18698408,2018-05,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
210761323,48801809,2018-06,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
277859807,67098484,2018-07,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
295473793,17613986,2018-08,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
318075329,22601536,2018-09,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
354025284,35949955,2018-10,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
412478589,58453305,2018-11,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
451676290,39197701,2018-12,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
18667353,18667353,2019-01,EDIBLE FRUIT & NUTS; CITRUS FRUIT OR MELON PEEL,08
1244172,1244172,2015-01,"COFFEE, TEA, MATE & SPICES",09
2838542,1594370,2015-02,"COFFEE, TEA, MATE & SPICES",09
3786467,947925,2015-03,"COFFEE, TEA, MATE & SPICES",09
4519060,732593,2015-04,"COFFEE, TEA, MATE & SPICES",09
6140666,1621606,2015-05,"COFFEE, TEA, MATE & SPICES",09
6895459,754793,2015-06,"COFFEE, TEA, MATE & SPICES",09
8732356,1836897,2015-07,"COFFEE, TEA, MATE & SPICES",09
9847213,1114857,2015-08,"COFFEE, TEA, MATE & SPICES",09
10717650,870437,2015-09,"COFFEE, TEA, MATE & SPICES",09
11547304,829654,2015-10,"COFFEE, TEA, MATE & SPICES",09
12847067,1299763,2015-11,"COFFEE, TEA, MATE & SPICES",09
13702701,855634,2015-12,"COFFEE, TEA, MATE & SPICES",09
876182,876182,2016-01,"COFFEE, TEA, MATE & SPICES",09
1851111,974929,2016-02,"COFFEE, TEA, MATE & SPICES",09
4184381,2333270,2016-03,"COFFEE, TEA, MATE & SPICES",09
